id,name,category,price,rating,reviews,asin,url,image,isBestSeller,boughtInLastMonth
3207,Men's UNEEK Sandal,mens_shoes,104.0,4.6,31733,B0B2PTSGKR,https://www.amazon.com/dp/B0B2PTSGKR,https://m.media-amazon.com/images/I/71xuXca0RHL._AC_UL320_.jpg,False,0
3208,Men's UNEEK Sandal,mens_shoes,139.99,4.6,31733,B0B5PXQ8PY,https://www.amazon.com/dp/B0B5PXQ8PY,https://m.media-amazon.com/images/I/71YuO8-wGtL._AC_UL320_.jpg,False,0
3209,Pillow Slippers for Women and Men Non Slip Quick Drying Shower Slides Bathroom Sandals | Ultra Cushion | Thick Sole,mens_shoes,23.99,4.3,31638,B09TJXXDHD,https://www.amazon.com/dp/B09TJXXDHD,https://m.media-amazon.com/images/I/71V0qMSyKRL._AC_UL320_.jpg,True,500
3210,Men's Pit Boss 6 Inch Steel Safety Toe Industrial Work Boot,mens_shoes,102.96,4.4,28297,B000XEX0Z0,https://www.amazon.com/dp/B000XEX0Z0,https://m.media-amazon.com/images/I/81XD879NieL._AC_UL320_.jpg,False,100
3211,Flats Shoes for Women Dressy Comfort Knit Ballet Flats Foldable Round Toe Slip On New Translucent Color Soles,mens_shoes,9.99,4.4,27996,B0C7CH29NG,https://www.amazon.com/dp/B0C7CH29NG,https://m.media-amazon.com/images/I/61M4V0HTTpL._AC_UL320_.jpg,False,50
3212,Men's Authentic Original Plushwave Boat Shoe,mens_shoes,54.11,4.4,25195,B000EPAGO6,https://www.amazon.com/dp/B000EPAGO6,https://m.media-amazon.com/images/I/61+ijdmLR0L._AC_UL320_.jpg,False,50
3213,Men's Eureka Walking Shoe,mens_shoes,66.87,4.3,24563,B07GX54NG4,https://www.amazon.com/dp/B07GX54NG4,https://m.media-amazon.com/images/I/61rA75iaTaL._AC_UL320_.jpg,False,50
3214,Men's Alphabounce Slide,mens_shoes,44.99,4.7,24226,B01GZTMEXA,https://www.amazon.com/dp/B01GZTMEXA,https://m.media-amazon.com/images/I/51cqU5Mn6JL._AC_UL320_.jpg,False,0
3215,Unisex Offroad Sport Clogs,mens_shoes,33.74,4.6,23900,B01011QVSM,https://www.amazon.com/dp/B01011QVSM,https://m.media-amazon.com/images/I/61Y02-rOfqL._AC_UL320_.jpg,False,500
3216,Originals Men's Superstar Sneaker,mens_shoes,59.95,4.7,22410,B0C7JJYLF4,https://www.amazon.com/dp/B0C7JJYLF4,https://m.media-amazon.com/images/I/413x5z72UFL._AC_UL320_.jpg,False,0
3217,"DC mens Court Graffik Skate Shoe, Black/Grey/Blue, 10.5 US",mens_shoes,69.95,4.7,21253,B08C29W247,https://www.amazon.com/dp/B08C29W247,https://m.media-amazon.com/images/I/71cmUHMQvlL._AC_UL320_.jpg,False,0
3218,"DC Men's Court Graffik Casual Skate Shoes, White/Grey/RED, 7 Medium US",mens_shoes,41.87,4.7,21253,B07W56YBYK,https://www.amazon.com/dp/B07W56YBYK,https://m.media-amazon.com/images/I/51tXBkco87L._AC_UL320_.jpg,False,0
3219,Men's Gel-Venture 8 Running Shoes,mens_shoes,59.95,4.5,21189,B09WC1MNG2,https://www.amazon.com/dp/B09WC1MNG2,https://m.media-amazon.com/images/I/61DgGBHw1HL._AC_UL320_.jpg,False,100
3220,Unisex Adult Classic Jandals Sandals,mens_shoes,18.99,4.4,18918,B01H0MD4SK,https://www.amazon.com/dp/B01H0MD4SK,https://m.media-amazon.com/images/I/61y9EIQJ3IL._AC_UL320_.jpg,False,100
3221,Sport Men's Vigor 2.0 Trait Memory Foam Sneaker,mens_shoes,49.73,4.6,17874,B00MAMFW4A,https://www.amazon.com/dp/B00MAMFW4A,https://m.media-amazon.com/images/I/612FpWMMvDL._AC_UL320_.jpg,False,50
3222,Men's Second Shift Steel Toe Work Boot,mens_shoes,82.96,4.5,17281,B000CDKJ0Q,https://www.amazon.com/dp/B000CDKJ0Q,https://m.media-amazon.com/images/I/71eqp9GlfUL._AC_UL320_.jpg,False,100
3223,Men's Pile Lined Hardsole Slipper,mens_shoes,54.95,4.6,17037,B07WDY6TCZ,https://www.amazon.com/dp/B07WDY6TCZ,https://m.media-amazon.com/images/I/71RrDdBxlGL._AC_UL320_.jpg,False,0
3224,Men's Classic Harman Run Sneaker,mens_shoes,54.95,4.4,17016,B01MRX6RAP,https://www.amazon.com/dp/B01MRX6RAP,https://m.media-amazon.com/images/I/81kVwBkV2iL._AC_UL320_.jpg,False,100
3225,Men's 577 V1 Hook and Loop Walking Shoe,mens_shoes,81.01,4.3,16866,B003UHUNXE,https://www.amazon.com/dp/B003UHUNXE,https://m.media-amazon.com/images/I/71oKf-oFBYL._AC_UL320_.jpg,False,50
3226,Unisex-Adult Specialist Vent Clog,mens_shoes,24.99,4.5,15504,B072LPTB9V,https://www.amazon.com/dp/B072LPTB9V,https://m.media-amazon.com/images/I/61XfqKvn8CL._AC_UL320_.jpg,False,50
3227,Men's Relaxed Fit-Creston-Moseco,mens_shoes,49.0,4.7,14824,B07567V2NG,https://www.amazon.com/dp/B07567V2NG,https://m.media-amazon.com/images/I/81R6Yd9ONTS._AC_UL320_.jpg,False,200
3228,Men's Nomad Slipper with Memory Foam,mens_shoes,27.99,4.5,14276,B07WQQC5ND,https://www.amazon.com/dp/B07WQQC5ND,https://m.media-amazon.com/images/I/81k8XI5H6TL._AC_UL320_.jpg,False,50
3229,Water Shoes for Men Women Barefoot Quick-Dry Aqua Sock Outdoor Athletic Sport Shoes Kayaking Boating Hiking Surfing Walking,mens_shoes,25.98,4.5,14254,B07MFS63CG,https://www.amazon.com/dp/B07MFS63CG,https://m.media-amazon.com/images/I/614QjLsC4kL._AC_UL320_.jpg,False,100
3230,Men's Track & Field Shoes,mens_shoes,109.23,4.3,14047,B07P8BBYBQ,https://www.amazon.com/dp/B07P8BBYBQ,https://m.media-amazon.com/images/I/617mry-n3dL._AC_UL320_.jpg,False,0
3231,Men's Slippers Mule,mens_shoes,44.69,4.6,13846,B08TTFVSBJ,https://www.amazon.com/dp/B08TTFVSBJ,https://m.media-amazon.com/images/I/71rwIOV060L._AC_UL320_.jpg,False,100
3232,Work Flex Advantage SRBendon Mens Oxford,mens_shoes,49.99,4.4,13485,B01MU69A8U,https://www.amazon.com/dp/B01MU69A8U,https://m.media-amazon.com/images/I/81gOljbJbPL._AC_UL320_.jpg,False,200
3233,Men's Military Tactical Work Boots Hiking Motorcycle Combat Boots,mens_shoes,53.99,4.4,13456,B07V8H3M4W,https://www.amazon.com/dp/B07V8H3M4W,https://m.media-amazon.com/images/I/81arFv2dr8L._AC_UL320_.jpg,False,50
3234,Men's Running Shoes Comfortable Lightweight Breathable Walking Shoes Mesh Workout Casual Sports Shoes,mens_shoes,30.99,4.3,13093,B07H5FXTY6,https://www.amazon.com/dp/B07H5FXTY6,https://m.media-amazon.com/images/I/61W-wbnKEqL._AC_UL320_.jpg,False,50
3235,Men's Axelion Running Shoe,mens_shoes,60.53,4.5,12711,B08KLFFVN2,https://www.amazon.com/dp/B08KLFFVN2,https://m.media-amazon.com/images/I/81tc6arDvFL._AC_UL320_.jpg,False,100
3236,Men’s Brendan Indoor/Outdoor Breathable Memory Foam Clog House Shoe with Wide Widths Slipper,mens_shoes,19.87,4.5,12615,B07WBTYXX3,https://www.amazon.com/dp/B07WBTYXX3,https://m.media-amazon.com/images/I/813j3C8Kf6S._AC_UL320_.jpg,False,200
3237,"Men's Indoor/Outdoor Breathable Memory Foam Clog Offered in Wide Widths, Chestnut, Large",mens_shoes,34.0,4.5,12615,B07WBTG9F5,https://www.amazon.com/dp/B07WBTG9F5,https://m.media-amazon.com/images/I/81P2YEg-I+L._AC_UL320_.jpg,False,100
3238,Bruno Marc Moda Italy Men's Prince Classic Modern Formal Oxford Wingtip Lace Up Dress Shoes,mens_shoes,36.54,4.4,12402,B010TZ16F8,https://www.amazon.com/dp/B010TZ16F8,https://m.media-amazon.com/images/I/51inY39-t8L._AC_UL320_.jpg,False,600
3239,Men's Greenpoint Dress Comfort Slip-on Loafer,mens_shoes,32.97,4.1,11805,B0051NGG5O,https://www.amazon.com/dp/B0051NGG5O,https://m.media-amazon.com/images/I/81YytcHGroL._AC_UL320_.jpg,False,200
3240,Men's 577 V1 Lace-up Walking Shoe,mens_shoes,64.95,4.4,11629,B003UHUMO4,https://www.amazon.com/dp/B003UHUMO4,https://m.media-amazon.com/images/I/71QlsklC5ML._AC_UL320_.jpg,False,50
3241,Steel Toe Boots Mens Outdoor Work Boots Safety Working Shoes Indestructible Industrial Construction Footwear Slip Resistant Puncture Proof Static Dissipative Comfortable Breathable Durable Non Slip,mens_shoes,58.9,4.1,11474,B07XK88P7X,https://www.amazon.com/dp/B07XK88P7X,https://m.media-amazon.com/images/I/716OGwMbRqL._AC_UL320_.jpg,False,50
3242,Men's Louden Sandal,mens_shoes,50.0,4.5,11014,B00M9IHQ26,https://www.amazon.com/dp/B00M9IHQ26,https://m.media-amazon.com/images/I/71bcmTp92ML._AC_UL320_.jpg,False,100
3243,Men's Newport H2 Closed Toe Water Sandals,mens_shoes,83.7,4.6,11002,B0B5FJ2TSH,https://www.amazon.com/dp/B0B5FJ2TSH,https://m.media-amazon.com/images/I/71OaDIxnesL._AC_UL320_.jpg,False,0
3244,Men's Newport H2 Closed Toe Water Sandals,mens_shoes,88.71,4.6,11002,B0B2Q17164,https://www.amazon.com/dp/B0B2Q17164,https://m.media-amazon.com/images/I/81mSxB6E0aL._AC_UL320_.jpg,False,0
3245,Originals Unisex-Child Superstar Sneaker,mens_shoes,78.67,4.6,10865,B0988WT85Z,https://www.amazon.com/dp/B0988WT85Z,https://m.media-amazon.com/images/I/712Q8FokndL._AC_UL320_.jpg,False,0
3246,Men's 411 V1 Training Shoe,mens_shoes,60.89,4.4,10836,B07PJYRBQR,https://www.amazon.com/dp/B07PJYRBQR,https://m.media-amazon.com/images/I/81tPQMl6nIL._AC_UL320_.jpg,False,100
3247,Men's Tilden Walk Oxford,mens_shoes,61.17,4.5,10652,B00SMJPSBM,https://www.amazon.com/dp/B00SMJPSBM,https://m.media-amazon.com/images/I/71IywQDkdzL._AC_UL320_.jpg,False,100
3248,Men's Gymnastics Shoes,mens_shoes,72.01,4.4,10559,B07NMZ6S6Z,https://www.amazon.com/dp/B07NMZ6S6Z,https://m.media-amazon.com/images/I/71G-jdjT8ZL._AC_UL320_.jpg,False,100
3249,Men's Pure Casual Low Top Lace Up Skate Shoe Sneaker,mens_shoes,47.99,4.6,10333,B01836K4Y4,https://www.amazon.com/dp/B01836K4Y4,https://m.media-amazon.com/images/I/71yVu-DUYrL._AC_UL320_.jpg,False,0
3250,Men's Slip Resistant 626 V2 Industrial Shoe,mens_shoes,86.44,4.4,10124,B012PW0XRU,https://www.amazon.com/dp/B012PW0XRU,https://m.media-amazon.com/images/I/714WYWi25iL._AC_UL320_.jpg,False,50
3251,Men's Ultraboost 20 Sneaker,mens_shoes,124.99,4.7,9937,B07RMMJFPQ,https://www.amazon.com/dp/B07RMMJFPQ,https://m.media-amazon.com/images/I/71V0hCTMAML._AC_UL320_.jpg,False,0
3252,Men's Pandora Sneaker,mens_shoes,44.99,4.4,9841,B014GMTO40,https://www.amazon.com/dp/B014GMTO40,https://m.media-amazon.com/images/I/81yVI7h0ZtL._AC_UL320_.jpg,False,50
3253,"Men's Floorhand Waterproof Steeltoe 6"" Work Boot",mens_shoes,60.0,4.4,9837,B01ITL8H3S,https://www.amazon.com/dp/B01ITL8H3S,https://m.media-amazon.com/images/I/712qN-SA3JL._AC_UL320_.jpg,False,100
3254,Men's 520 V7 Running Shoe,mens_shoes,54.99,4.4,9730,B08BMSP6SG,https://www.amazon.com/dp/B08BMSP6SG,https://m.media-amazon.com/images/I/71N9TFbjiHL._AC_UL320_.jpg,False,0
3255,Men's Low-Top Sneakers,mens_shoes,65.11,4.6,9690,B0081H9ABO,https://www.amazon.com/dp/B0081H9ABO,https://m.media-amazon.com/images/I/91g2-3KwKcL._AC_UL320_.jpg,False,0
3256,Men's 160912-M-NEW Adventurous Summer Outdoor Sandals,mens_shoes,29.99,4.4,9668,B077GC3SBV,https://www.amazon.com/dp/B077GC3SBV,https://m.media-amazon.com/images/I/71geaZW9iiL._AC_UL320_.jpg,False,100
3257,Men's Chranson Walking Shoe,mens_shoes,80.47,4.2,9627,B005UF9PV0,https://www.amazon.com/dp/B005UF9PV0,https://m.media-amazon.com/images/I/71Y2sS7K-+L._AC_UL320_.jpg,False,50
3258,Men's Afterburn M. Fit Strike on,mens_shoes,69.99,4.5,9546,B00R2EEE86,https://www.amazon.com/dp/B00R2EEE86,https://m.media-amazon.com/images/I/81cc-pMTd9L._AC_UL320_.jpg,False,50
3259,Vagabond Sidewalk Surfer,mens_shoes,52.52,4.7,9492,B00HI175QQ,https://www.amazon.com/dp/B00HI175QQ,https://m.media-amazon.com/images/I/71zV+R91apL._AC_UL320_.jpg,False,0
3260,Men's Moc II Multiple Colors | Men's Slipper | Men's Shoe | Comfortable & Lightweight,mens_shoes,40.53,4.6,9346,B004RDQXRU,https://www.amazon.com/dp/B004RDQXRU,https://m.media-amazon.com/images/I/61o1HezFZ9L._AC_UL320_.jpg,False,0
3261,Men's Flume Mid Waterproof Hiking Boot,mens_shoes,93.69,4.5,9099,B001EWFF58,https://www.amazon.com/dp/B001EWFF58,https://m.media-amazon.com/images/I/718wD-8S-vL._AC_UL320_.jpg,False,50
3262,Mens Convoy Fleece Wr Lace Up Casual Boots Ankle - Black,mens_shoes,45.0,4.4,8826,B00DZTU9S6,https://www.amazon.com/dp/B00DZTU9S6,https://m.media-amazon.com/images/I/51gBgVHvddL._AC_UL320_.jpg,False,50
3263,Men's Go Max Clinched-Athletic Mesh Double Gore Slip on Walking Shoe,mens_shoes,41.25,4.5,8697,B07YQPJV1D,https://www.amazon.com/dp/B07YQPJV1D,https://m.media-amazon.com/images/I/71v2Ng43RdL._AC_UL320_.jpg,False,100
3264,Men's Superior Gains Loafer,mens_shoes,75.98,4.3,8574,B00J7ROA1C,https://www.amazon.com/dp/B00J7ROA1C,https://m.media-amazon.com/images/I/61RNayvGCNL._AC_UL320_.jpg,False,100
3265,Men's Adissage Slides Sandal,mens_shoes,32.0,4.4,8572,B001HZZ674,https://www.amazon.com/dp/B001HZZ674,https://m.media-amazon.com/images/I/51FKAIUx1BL._AC_UL320_.jpg,False,200
3266,Men's Cottonwood Elks Oxfords,mens_shoes,86.76,4.5,8512,B00MNIUZBQ,https://www.amazon.com/dp/B00MNIUZBQ,https://m.media-amazon.com/images/I/816cjzLf0wL._AC_UL320_.jpg,False,50
3267,Men's Flip Sneaker,mens_shoes,22.94,4.3,8506,B07HQVX24M,https://www.amazon.com/dp/B07HQVX24M,https://m.media-amazon.com/images/I/61bllPj4X4L._AC_UL320_.jpg,False,50
3268,Men Sandals Flip Flop with Orthotic Arch Support Athletic Slide Sandals for Men with Soft Cushion Footbed,mens_shoes,37.99,4.3,8352,B07YKZ4TY5,https://www.amazon.com/dp/B07YKZ4TY5,https://m.media-amazon.com/images/I/71extPtiOQL._AC_UL320_.jpg,False,100
3269,Men's Running Shoes Non Slip Athletic Tennis Walking Blade Type Sneakers Hip Hop,mens_shoes,45.99,4.3,8184,B09ZKHHDHY,https://www.amazon.com/dp/B09ZKHHDHY,https://m.media-amazon.com/images/I/61jWkbBolQL._AC_UL320_.jpg,False,50
3270,"Men's 6"" 83605 Work Boot",mens_shoes,139.95,4.5,8162,B0058Z0Z4I,https://www.amazon.com/dp/B0058Z0Z4I,https://m.media-amazon.com/images/I/81NRrLEaHTS._AC_UL320_.jpg,False,100
3271,Men Slippers Indoor Outdoor Anti-Slip Slippers for Men Warm Plush,mens_shoes,21.98,4.5,8058,B07WVY1N9H,https://www.amazon.com/dp/B07WVY1N9H,https://m.media-amazon.com/images/I/81rvp91MUjL._AC_UL320_.jpg,False,100
3272,Men's Giorgio Leather Lined Dress Loafers Shoes,mens_shoes,35.99,4.4,8051,B01LXPOFOX,https://www.amazon.com/dp/B01LXPOFOX,https://m.media-amazon.com/images/I/71x7lybq-RL._AC_UL320_.jpg,False,100
3273,"Avi-Union II Strap Non Slip Shoes for Men, Hook and Loop Mens Walking Shoes with Memory Foam, Comfort Restaurant and Diabetic Shoes for Men - Black Wide or Extra Wide Width Safety Footwear",mens_shoes,39.98,4.2,8037,B07B4JZ6QH,https://www.amazon.com/dp/B07B4JZ6QH,https://m.media-amazon.com/images/I/91TTvQQuGEL._AC_UL320_.jpg,False,50
3274,Men's Urban Suede Leather Lace Up Oxfords Shoes,mens_shoes,42.99,4.5,8031,B06XTW1GFQ,https://www.amazon.com/dp/B06XTW1GFQ,https://m.media-amazon.com/images/I/71A3cvj0QsL._AC_UL320_.jpg,False,0
3275,"Men's Rancher 10"" Square Toe Steel Toe Work Boot",mens_shoes,105.71,4.3,7986,B01HSGV6AG,https://www.amazon.com/dp/B01HSGV6AG,https://m.media-amazon.com/images/I/81DOBR3Z+7L._AC_UL320_.jpg,False,50
3276,Shower Sandals | Slide-On and Comfortable Pool-Side Shoes - Black & Grey,mens_shoes,19.99,4.2,7979,B00K8GIGC0,https://www.amazon.com/dp/B00K8GIGC0,https://m.media-amazon.com/images/I/61uDwJciTDL._AC_UL320_.jpg,False,100
3277,Men's 410 V7 Trail Running Shoe,mens_shoes,50.25,4.4,7947,B092516449,https://www.amazon.com/dp/B092516449,https://m.media-amazon.com/images/I/81FoZHQWPJL._AC_UL320_.jpg,False,50
3278,Men's Bayliss Sneaker,mens_shoes,68.6,4.5,7906,B07DPPLMN1,https://www.amazon.com/dp/B07DPPLMN1,https://m.media-amazon.com/images/I/61rkdjNWmPL._AC_UL320_.jpg,False,50
3279,Men's Club C 85 Vintage Sneaker,mens_shoes,65.54,4.6,7900,B01GRV45H4,https://www.amazon.com/dp/B01GRV45H4,https://m.media-amazon.com/images/I/71ZE7tsdxVL._AC_UL320_.jpg,False,50
3280,Women's Chuck 70 Canvas Sneakers,mens_shoes,104.99,4.5,7880,B0CBLSKF17,https://www.amazon.com/dp/B0CBLSKF17,https://m.media-amazon.com/images/I/51IuXwvSfvL._AC_UL320_.jpg,False,0
3281,Men's Newport Closed Toe Leather,mens_shoes,130.0,4.7,7846,B07TBRXCSL,https://www.amazon.com/dp/B07TBRXCSL,https://m.media-amazon.com/images/I/71wgPoqouPS._AC_UL320_.jpg,False,0
3282,Men's Motorcycle Combat Oxford Boot Fur Lining Warm Zipper Boots,mens_shoes,45.99,4.3,7625,B072R6SFJV,https://www.amazon.com/dp/B072R6SFJV,https://m.media-amazon.com/images/I/71r6tjNYRmL._AC_UL320_.jpg,False,0
3283,Men's Dress Ankle Motorcycle Boots,mens_shoes,36.99,4.3,7587,B01FYG8BKU,https://www.amazon.com/dp/B01FYG8BKU,https://m.media-amazon.com/images/I/81Dk2nMv-ZL._AC_UL320_.jpg,False,0
3284,Kids' Classic Clog,mens_shoes,35.21,4.8,7411,B097J1X6H6,https://www.amazon.com/dp/B097J1X6H6,https://m.media-amazon.com/images/I/81e9KuztVuL._AC_UL320_.jpg,False,0
3285,Men's Smoothy Flip-Flop,mens_shoes,28.87,4.4,7334,B07CZGR7GP,https://www.amazon.com/dp/B07CZGR7GP,https://m.media-amazon.com/images/I/714E3cqM1ML._AC_UL320_.jpg,False,50
3286,Men's Relaxed Fit Segment - Dorton Boot,mens_shoes,98.95,4.2,7325,B00IV39B6W,https://www.amazon.com/dp/B00IV39B6W,https://m.media-amazon.com/images/I/71f0gQGb9uL._AC_UL320_.jpg,False,100
3287,Men's Running Shoes Ultra Lightweight Breathable Walking Shoes Non Slip Athletic Fashion Sneakers Mesh Workout Casual Sports Shoes,mens_shoes,34.99,4.1,7301,B08FR45GBN,https://www.amazon.com/dp/B08FR45GBN,https://m.media-amazon.com/images/I/71C4-3Ksp-L._AC_UL320_.jpg,False,0
3288,Men's Running Shoes Ultra Lightweight Breathable Walking Shoes Non Slip Athletic Fashion Sneakers Mesh Workout Casual Sports Shoes,mens_shoes,34.99,4.1,7301,B09783HRBW,https://www.amazon.com/dp/B09783HRBW,https://m.media-amazon.com/images/I/810z7Tdo3iS._AC_UL320_.jpg,False,0
3289,Men's Workout Plus Sneaker,mens_shoes,62.26,4.4,7296,B072JM12TJ,https://www.amazon.com/dp/B072JM12TJ,https://m.media-amazon.com/images/I/515ceC2U1YL._AC_UL320_.jpg,False,50
3290,Men's Arch Fit Oxford,mens_shoes,69.27,4.6,7287,B07WHF9FXZ,https://www.amazon.com/dp/B07WHF9FXZ,https://m.media-amazon.com/images/I/81430FYPKOL._AC_UL320_.jpg,False,0
3291,Men's Sneakers Sport Running Athletic Tennis Walking Shoes,mens_shoes,33.52,4.2,7260,B07WPYVX89,https://www.amazon.com/dp/B07WPYVX89,https://m.media-amazon.com/images/I/61ATYzryqQL._AC_UL320_.jpg,False,0
3292,Men's Race Running Shoe,mens_shoes,100.21,4.4,6965,B08QB3S1PV,https://www.amazon.com/dp/B08QB3S1PV,https://m.media-amazon.com/images/I/81CgpBMcO1L._AC_UL320_.jpg,False,0
3293,Waterproof Durable Rubber Neoprene Outdoor Boots,mens_shoes,59.99,4.4,6901,B01LWU7Y1S,https://www.amazon.com/dp/B01LWU7Y1S,https://m.media-amazon.com/images/I/61O-qknJuOL._AC_UL320_.jpg,False,50
3294,Men's Summits Trainers,mens_shoes,42.75,4.5,6754,B077B7B6ND,https://www.amazon.com/dp/B077B7B6ND,https://m.media-amazon.com/images/I/71XGx1L+NWL._AC_UL320_.jpg,False,0
3295,Men's Dress Oxford Shoes Classic Lace Up Formal Shoes,mens_shoes,42.99,4.5,6543,B06XC16RD5,https://www.amazon.com/dp/B06XC16RD5,https://m.media-amazon.com/images/I/61EkueXiOIL._AC_UL320_.jpg,False,100
3296,Unisex-Adult Classic Two-Strap Slide Sandals,mens_shoes,27.99,4.5,6456,B09773VBQK,https://www.amazon.com/dp/B09773VBQK,https://m.media-amazon.com/images/I/71YussCxcOL._AC_UL320_.jpg,False,0
3297,Men's Sneaker,mens_shoes,65.82,4.6,6448,B07MGFXZGJ,https://www.amazon.com/dp/B07MGFXZGJ,https://m.media-amazon.com/images/I/61bdZSZjdRL._AC_UL320_.jpg,False,0
3298,Men's Delson-Axton Sneaker,mens_shoes,68.22,4.5,6441,B07GPVHH6N,https://www.amazon.com/dp/B07GPVHH6N,https://m.media-amazon.com/images/I/71zF5ThFjAL._AC_UL320_.jpg,False,0
3299,Men's Sport Sandals Outdoor Hiking Sandals Closed Toe Leather Athletic Lightweight Trail Walking Casual Sandals Water Shoes,mens_shoes,39.99,4.3,6346,B094Y4S2W3,https://www.amazon.com/dp/B094Y4S2W3,https://m.media-amazon.com/images/I/81toqJvxwMS._AC_UL320_.jpg,False,100
3300,Men's Direct Attach 6 Inch Steel Safety Toe Waterproof Insulated Work Boot,mens_shoes,115.55,4.5,6339,B000XFC5E6,https://www.amazon.com/dp/B000XFC5E6,https://m.media-amazon.com/images/I/91h7NHI4jeL._AC_UL320_.jpg,False,0
3301,Men's Penny Slip-On Leather Lined Loafer Luxury Men Shoes,mens_shoes,53.99,4.6,6274,B075TR323C,https://www.amazon.com/dp/B075TR323C,https://m.media-amazon.com/images/I/61hsa2dtePL._AC_UL320_.jpg,False,0
3302,Men's Segment-The Search,mens_shoes,71.84,4.5,6191,B00IV385L4,https://www.amazon.com/dp/B00IV385L4,https://m.media-amazon.com/images/I/81DOPg3Ws1L._AC_UL320_.jpg,False,0
3303,Men's Bugaboot III Snow Boot,mens_shoes,119.95,4.6,6099,B08MNVZF9K,https://www.amazon.com/dp/B08MNVZF9K,https://m.media-amazon.com/images/I/61TXXsXAE+L._AC_UL320_.jpg,False,0
3304,Mens Air Running Shoes Athletic Trail Tennis Sneaker (US7-12.5 D(M),mens_shoes,45.99,4.1,6011,B08TR454GZ,https://www.amazon.com/dp/B08TR454GZ,https://m.media-amazon.com/images/I/71AAeV0LOIL._AC_UL320_.jpg,False,50
3305,Men's Gaston Sandals,mens_shoes,70.0,4.5,5991,B004RDSD3C,https://www.amazon.com/dp/B004RDSD3C,https://m.media-amazon.com/images/I/81osxfGXFAL._AC_UL320_.jpg,False,50
3306,Men's Ultraboost-21 Running Shoes,mens_shoes,109.97,4.6,5979,B08B6DKLKZ,https://www.amazon.com/dp/B08B6DKLKZ,https://m.media-amazon.com/images/I/51RbxdCPUZS._AC_UL320_.jpg,False,0
3307,Mens Fenta Shoes,mens_shoes,58.51,4.3,5965,B01LW41G87,https://www.amazon.com/dp/B01LW41G87,https://m.media-amazon.com/images/I/813UuOjWfZL._AC_UL320_.jpg,False,100
3308,6IN Direct Attach Men's Soft Toe MaxTRAX Slip-Resistant Work Boot,mens_shoes,139.95,4.6,5954,B0B8DQZ65F,https://www.amazon.com/dp/B0B8DQZ65F,https://m.media-amazon.com/images/I/71xf6MgNrJL._AC_UL320_.jpg,False,0
3309,Men's Blaine Orsen Ankle Boot,mens_shoes,90.0,4.5,5941,B00586FTQQ,https://www.amazon.com/dp/B00586FTQQ,https://m.media-amazon.com/images/I/71ha6EgsMFL._AC_UL320_.jpg,False,50
3310,Men's Midtown Rambler Boot Casual Shoe,mens_shoes,158.76,4.5,5899,B01LYSW7SJ,https://www.amazon.com/dp/B01LYSW7SJ,https://m.media-amazon.com/images/I/8141BO9LMuL._AC_UL320_.jpg,False,50
3311,"Men's Floorhand 10"" Waterproof Steel Toe Boot Wellington",mens_shoes,89.29,4.2,5886,B01ITL897M,https://www.amazon.com/dp/B01ITL897M,https://m.media-amazon.com/images/I/81Fiu+LGmUL._AC_UL320_.jpg,False,50
3312,Steel Toe Sneakers for Men Women Waterproof Lightweight Safety Shoes Slip Resistant Work Shoes Breathable Puncture Proof Shoes,mens_shoes,40.99,3.8,5828,B08CV2RDWJ,https://www.amazon.com/dp/B08CV2RDWJ,https://m.media-amazon.com/images/I/71vgUvHN+ZL._AC_UL320_.jpg,False,50
3313,Men’s Tactical Boots 8 Inches Lightweight Combat Boots Durable Suede Leather Military Work Boots Desert Boots,mens_shoes,61.99,4.3,5768,B07X2QC635,https://www.amazon.com/dp/B07X2QC635,https://m.media-amazon.com/images/I/712WKDzOEOL._AC_UL320_.jpg,False,100
3314,Men's Rockland Chelsea Boot,mens_shoes,49.95,4.2,5761,B07C2ZRT32,https://www.amazon.com/dp/B07C2ZRT32,https://m.media-amazon.com/images/I/71BM6p3pffL._AC_UL320_.jpg,False,100
3315,Men's Villain Slip On Low Top Slipper Casual Sneaker Shoe,mens_shoes,39.98,4.4,5754,B07PF8FND5,https://www.amazon.com/dp/B07PF8FND5,https://m.media-amazon.com/images/I/71PVsNeaqjL._AC_UL320_.jpg,False,50
3316,Men's Anchor Flip-Flop,mens_shoes,36.12,4.6,5671,B08PHX6N3Y,https://www.amazon.com/dp/B08PHX6N3Y,https://m.media-amazon.com/images/I/61sT4RpAbML._AC_UL320_.jpg,False,200
3317,Men's Open Back Slipper with Memory Foam and Indoor/Outdoor Sole,mens_shoes,24.18,4.4,5650,B07N46L5YR,https://www.amazon.com/dp/B07N46L5YR,https://m.media-amazon.com/images/I/81WHjNKRNmL._AC_UL320_.jpg,False,100
3318,Men's Moc Slippers with Memory Foam Insole Suede Sidewall and Rubber Outsole Moccasin,mens_shoes,45.61,4.4,5650,B00I3MW6GI,https://www.amazon.com/dp/B00I3MW6GI,https://m.media-amazon.com/images/I/71gshwvlhiL._AC_UL320_.jpg,False,50
3319,Men's Low Top Waterproof Hiking Shoes Trekking Trails Outdoor Work Shoes,mens_shoes,41.99,4.2,5634,B07L5HJJJY,https://www.amazon.com/dp/B07L5HJJJY,https://m.media-amazon.com/images/I/71GixWwCWqL._AC_UL320_.jpg,False,0
